SKU,description,URL,variant,SP,MRP,productname,varname,imgurl,stock
"
        Item Code - LYSN11432SSUK4

       ",,http://www.liveyoursport.com/products/mizuno-wave-rally-4-men-s-indoor-shoe,,,,Mizuno Wave Rally 4 Men's Indoor Shoe,,,
"
        Item Code - LYSN11429SSUK5.5

       ",,http://www.liveyoursport.com/products/adidas-court-stabil-10-1-ladies-indoor-shoes,,,,Adidas Court Stabil 10.1 Ladies Indoor Shoes,,,
"
        Item Code - LYSN7108SSUK 3

       ",,http://www.liveyoursport.com/products/asics-gel-rocket-7-women-s-indoor-court-shoes--3,,,,Asics Gel Rocket 7 Women's Indoor Court Shoes,,,
"
        Item Code - LYSN1149

       ",,http://www.liveyoursport.com/products/tecnifibre-graphite-fusion-assault-squash-racket,,,,Tecnifibre Graphite / Fusion Assault Squash Racket,,,
"
        Item Code - LYSL510

       ",,http://www.liveyoursport.com/products/cosco-titanium-10x-squash-racket,,,,Cosco Titanium 10X Squash Racket,,,
"
        Item Code - LYSN5551

       ",,http://www.liveyoursport.com/products/prokennex-pbt-cave-140-squash-racket,,,,Prokennex Pbt Cave 140 Squash Racket,,,
"
        Item Code - LYSN8381

       ",,http://www.liveyoursport.com/products/tecnifibre-dynergy-power-squash-racket--3,,,,Tecnifibre Dynergy Power Squash Racket,,,
"
        Item Code - LYSN11567

       ",,http://www.liveyoursport.com/products/wilson-impact-pro-300-squash-racket,,,,Wilson Impact Pro 300 Squash Racket,,,
"
        Item Code - LYSN1394

       ",,http://www.liveyoursport.com/products/tecnifibre-dynergy-power-squash-racket--2,,,,Tecnifibre Dynergy Power Squash Racket,,,
"
        Item Code - LYSN11568

       ",,http://www.liveyoursport.com/products/wilson-tour-pro-junior-squash-racket--2,,,,Wilson Tour Pro Junior Squash Racket,,,
"
        Item Code - LYSN11555

       ",,http://www.liveyoursport.com/products/unsquashable-dsp-400-squash-racket,,,,Unsquashable Dsp 400 Squash Racket,,,
"
        Item Code - LYSN11554

       ",,http://www.liveyoursport.com/products/wilson-impact-pro-500-orange-squash-racket,,,,Wilson Impact Pro 500 Orange Squash Racket,,,
"
        Item Code - LYSN8379

       ",,http://www.liveyoursport.com/products/tecnifibre-carboflex-speed-squash-racket--2,,,,Tecnifibre Carboflex Speed Squash Racket,,,
"
        Item Code - LYSN1393

       ",,http://www.liveyoursport.com/products/tecnifibre-white-squash-racket,,,,Tecnifibre White Squash Racket,,,
"
        Item Code - LYSN8378

       ",,http://www.liveyoursport.com/products/tecnifibre-combat-squash-racket--2,,,,Tecnifibre Combat Squash Racket,,,
"
        Item Code - LYSN11553

       ",,http://www.liveyoursport.com/products/wilson-impact-pro-500-blue-squash-racket,,,,Wilson Impact Pro 500 Blue Squash Racket,,,
"
        Item Code - LYSN11548

       ",,http://www.liveyoursport.com/products/dunlop-biotec-junior-pro-squash-racket,,,,Dunlop Biotec Junior Pro Squash Racket,,,
"
        Item Code - LYSN1395

       ",,http://www.liveyoursport.com/products/tecnifibre-dynergy-tour-125-squash-racket--2,,,,Tecnifibre Dynergy Tour 125 Squash Racket,,,
"
        Item Code - LYSN5504

       ",,http://www.liveyoursport.com/products/prince-airo-bolt-squash-racket,,,,Prince Airo Bolt Squash Racket,,,
"
        Item Code - LYSN11534

       ",,http://www.liveyoursport.com/products/wilson-impact-pro-900-red-squash-racket,,,,Wilson Impact Pro 900 Red Squash Racket,,,
"
        Item Code - LYSN11535

       ",,http://www.liveyoursport.com/products/wilson-impact-pro-900-yellow-squash-racket,,,,Wilson Impact Pro 900 Yellow Squash Racket,,,
"
        Item Code - LYSN8382

       ",,http://www.liveyoursport.com/products/tecnifibre-dynergy-max-squash-racket--2,,,,Tecnifibre Dynergy Max Squash Racket,,,
"
        Item Code - LYSN11530

       ",,http://www.liveyoursport.com/products/unsquashable-dsp-600-squash-racket,,,,Unsquashable Dsp 600 Squash Racket,,,
"
        Item Code - LYSN11531

       ",,http://www.liveyoursport.com/products/unsquashable-fundation-junior-squash-racket,,,,Unsquashable Fundation Junior Squash Racket,,,
"
        Item Code - LYSN11526

       ",,http://www.liveyoursport.com/products/unsquashable-improver-junior-squash-racket,,,,Unsquashable Improver Junior Squash Racket,,,
"
        Item Code - LYSN8572

       ",,http://www.liveyoursport.com/products/prince-airo-bolt-squash-racket--2,,,,Prince Airo Bolt Squash Racket,,,
"
        Item Code - LYSM686

       ",,http://www.liveyoursport.com/products/head-nano-ti-120-squash-racket,,,,Head Nano Ti 120 Squash Racket,,,
Review,,,,"
          ",,,,,
Review,,,,"
          worth it...
        ",,,,,
"
        Item Code - LYSN8114

       ",,http://www.liveyoursport.com/products/tecnifibre-dynergy-max-kick-step-squash-racket,,,,Tecnifibre Dynergy Max Kick Step Squash Racket,,,
"
        Item Code - LYSN3202

       ",,http://www.liveyoursport.com/products/head-i-x-120-squash-racket,,,,Head I.X. 120 Squash Racket,,,
"
        Item Code - LYSN1147

       ",,http://www.liveyoursport.com/products/prince-a-lite-135-power-squash-racket,,,,Prince A Lite 135 Power Squash Racket,,,
"
        Item Code - LYSN11516

       ",,http://www.liveyoursport.com/products/unsquashable-pro-junior-squash-racket,,,,Unsquashable Pro Junior Squash Racket,,,
"
        Item Code - LYSN3068

       ",,http://www.liveyoursport.com/products/head-i-110-squash-racket,,,,Head I.110 Squash Racket,,,
"
        Item Code - LYSN3204

       ",,http://www.liveyoursport.com/products/head-evolution-pro-squash-reel,,,,Head Evolution Pro Squash Reel,,,
"
        Item Code - LYSN3203

       ",,http://www.liveyoursport.com/products/head-flexpoint-130-squash-racket--2,,,,Head Flexpoint 130 Squash Racket,,,
"
        Item Code - LYSN7061SSUK 3

       ",,http://www.liveyoursport.com/products/asics-gel-rocket-7-women-s-indoor-court-shoes--2,,,,Asics Gel Rocket 7 Women's Indoor Court Shoes,,,
"
        Item Code - LYSN11512

       ",,http://www.liveyoursport.com/products/wilson-pro-comp-squash-racket,,,,Wilson Pro Comp Squash Racket,,,
"
        Item Code - LYSN11513

       ",,http://www.liveyoursport.com/products/wilson-ripper-comp-squash-racket--3,,,,Wilson Ripper Comp Squash Racket,,,
"
        Item Code - LYSN7064SSUK 6

       ",,http://www.liveyoursport.com/products/asics-gel-rocket-7-indoor-court-shoes,,,,Asics Gel Rocket 7 Indoor Court Shoes,,,
"
        Item Code - LYSN11422SSUK7

       ",,http://www.liveyoursport.com/products/adidas-court-stabil-10-1-unisex-indoor-shoes,,,,Adidas Court Stabil 10.1 Unisex Indoor Shoes,,,
"
        Item Code - LYSN5200SSUK 3

       ",,http://www.liveyoursport.com/products/asics-gel-rocket-7-women-s-indoor-court-shoes,,,,Asics Gel Rocket 7 Women's Indoor Court Shoes,,,
"
        Item Code - LYSN5192SSUK 8

       ",,http://www.liveyoursport.com/products/asics-gel-beyond-women-s-indoor-court-shoes,,,,Asics Gel Beyond Women's Indoor Court Shoes,,,
"
        Item Code - LYSN7110SSUK 6

       ",,http://www.liveyoursport.com/products/asics-gel-rocket-7-indoor-court-shoes--2,,,,Asics Gel Rocket 7 Indoor Court Shoes,,,
"
        Item Code - LYSN5194SSUK 6.5

       ",,http://www.liveyoursport.com/products/asics-gel-blast-4-indoor-court-shoes,,,,Asics Gel Blast 4 Indoor Court Shoes,,,
"
        Item Code - LYSN11399SSUK10

       ",,http://www.liveyoursport.com/products/prince-nfs-v-men-s-indoor-court-shoe,,,,Prince Nfs V Men's Indoor Court Shoe,,,
"
        Item Code - LYSN11418SSUK6

       ",,http://www.liveyoursport.com/products/prince-men-s-renegade-indoor-shoes,,,,Prince Men's Renegade Indoor Shoes,,,
"
        Item Code - LYSN11416SSUK6

       ",,http://www.liveyoursport.com/products/asics-gel-beyond-men-s-indoor-court-shoe,,,,Asics Gel Beyond Men's Indoor Court Shoe,,,
"
        Item Code - LYSN11415SSUK4

       ",,http://www.liveyoursport.com/products/asics-gel-beyond-ladies-indoor-court-shoe,,,,Asics Gel Beyond Ladies Indoor Court Shoe,,,
"
        Item Code - LYSN7109SSUK 6

       ",,http://www.liveyoursport.com/products/asics-gel-task-indoor-court-shoes--3,,,,Asics Gel Task Indoor Court Shoes,,,
"
        Item Code - LYSN5212SSUK 8

       ",,http://www.liveyoursport.com/products/mizuno-wave-storm-2-court-shoes,,,,Mizuno Wave Storm 2 Court Shoes,,,
"
        Item Code - LYSN5203SSUK 3

       ",,http://www.liveyoursport.com/products/asics-gel-task-women-s-indoor-court-shoes,,,,Asics Gel Task Women's Indoor Court Shoes,,,
"
        Item Code - LYSN7063SSUK 6

       ",,http://www.liveyoursport.com/products/asics-gel-task-indoor-court-shoes--2,,,,Asics Gel Task Indoor Court Shoes,,,
"
        Item Code - LELODomainSuper
                ,
          ,

       ",,http://www.liveyoursport.com/products/asics-gel-domain-2-blue,,,,Asics Gel Domain 2 Blue,,,
"
        Item Code - LYSM1086

       ",,http://www.liveyoursport.com/products/asics-gel-sensei-4-squash-and-badminton-shoe,,,,Asics Gel Sensei 4 Squash and Badminton Shoe,,,
"
        Item Code - LYSN7055SSUK 6

       ",,http://www.liveyoursport.com/products/asics-gel-progressive-2-indoor-court-shoes,,,,Asics Gel Progressive 2 Indoor Court Shoes,,,
"
        Item Code - LYSN7070SSUK 6

       ",,http://www.liveyoursport.com/products/asics-gel-progressive-2-indoor-court-shoes--2,,,,Asics Gel Progressive 2 Indoor Court Shoes,,,
"
        Item Code - LYSN10178SSUK 21
          ,

       ",,http://www.liveyoursport.com/products/prince-shark-21-junior-squash-racket,,,,Prince Shark 21 Junior Squash Racket,,,
"
        Item Code - LYSN5550
          ,

       ",,http://www.liveyoursport.com/products/prokennex-junior-boast-25-squash-racket,,,,Prokennex Junior Boast 25 Squash Racket,,,
"
        Item Code - LYSN633
          ,

       ",,http://www.liveyoursport.com/products/wilson-tour-pro-jr-fq-squash-racket,,,,Wilson Tour Pro Jr Fq Squash Racket,,,
"
        Item Code - LYSN7759
          ,

       ",,http://www.liveyoursport.com/products/dunlop-ultra-ti-squash-racquet-orange,,,,Dunlop Ultra Ti Squash Racquet Orange,,,
"
        Item Code - LYSN8560
          ,

       ",,http://www.liveyoursport.com/products/prince-rebel-blue-dot-ball-12-balls,,,,Prince Rebel Blue Dot Ball (12 Balls),,,
"
        Item Code - LYSN9559
          ,

       ",,http://www.liveyoursport.com/products/vector-x-vxs-1040-full-cover-squash-racquet-sr,,,,Vector X Vxs 1040 Full Cover Squash Racquet Sr,,,
"
        Item Code - LYSL255
          ,

       ",,http://www.liveyoursport.com/products/dunlop-single-dot-squash-ball,,,,Dunlop Single Dot Squash Ball,,,
"
        Item Code - 1000079
          ,

       ",,http://www.liveyoursport.com/products/tecnifibre-double-yellow-dot-squash-ball,,,,Tecnifibre Double Yellow Dot Squash Ball ,,,
"
        Item Code - 1001645
          ,

       ",,http://www.liveyoursport.com/products/prince-rebel-yellow-squash-ball,,,,Prince Rebel Yellow Squash Ball ,,,
"
        Item Code - LYSN7753

       ",,http://www.liveyoursport.com/products/head-championship-squash-ball,,,,Head Championship Squash Ball,,,
"
        Item Code - LYSN2542

       ",,http://www.liveyoursport.com/products/dunlop-pro-squash-ball-12-pcs,,,,Dunlop Pro Squash Ball   12 Pcs,,,
"
        Item Code - LYSL1518
          ,

       ",,http://www.liveyoursport.com/products/nivia-hy-court-shoes,,,,Nivia Hy Court Shoes,,,
"
        Item Code - LYSN11527SSUK4

       ",,http://www.liveyoursport.com/products/hi-tec-ladies-squash-classic-indoor-court-shoes,,,,Hi Tec Ladies Squash Classic Indoor Court Shoes,,,
"
        Item Code - LYSN11547SSUK3

       ",,http://www.liveyoursport.com/products/hi-tec-squash-classic-junior-indoor-shoes,,,,Hi Tec Squash Classic Junior Indoor Shoes,,,
"
        Item Code - LYSN11528SSUK6

       ",,http://www.liveyoursport.com/products/hi-tec-squash-classic-men-s-indoor-shoes,,,,Hi Tec Squash Classic Men's Indoor Shoes,,,
"
        Item Code - LYSN5207SSUK 3

       ",,http://www.liveyoursport.com/products/hi-tec-squash-indoor-court-shoes,,,,Hi Tec Squash Indoor Court Shoes,,,
"
        Item Code - LYSN11515SSUK7

       ",,http://www.liveyoursport.com/products/adidas-essence-10-unisex-court-shoe,,,,Adidas Essence 10 Unisex Court Shoe,,,
"
        Item Code - LYSN11503SSUK6

       ",,http://www.liveyoursport.com/products/hi-tec-indoor-lite-men-s-court-shoe,,,,Hi Tec Indoor Lite Men's Court Shoe,,,
"
        Item Code - LYSN11504SSUK6

       ",,http://www.liveyoursport.com/products/hi-tec-indoor-lite-men-s-court-shoe--2,,,,Hi Tec Indoor Lite Men's Court Shoe,,,
"
        Item Code - LYSN11501SSUK3

       ",,http://www.liveyoursport.com/products/adidas-junior-court-stabil-elite-indoor-shoes,,,,Adidas Junior Court Stabil Elite Indoor Shoes,,,
"
        Item Code - LYSN5208SSUK 7

       ",,http://www.liveyoursport.com/products/hi-tec-viper-indoor-court-shoes,,,,Hi Tec Viper Indoor Court Shoes,,,
"
        Item Code - LYSN5209
          ,

       ",,http://www.liveyoursport.com/products/prince-tf-quake-squash-racket,,,,Prince Tf Quake Squash Racket,,,
"
        Item Code - DECA1556331
          ,

       ",,http://www.liveyoursport.com/products/artengo-squash-840-p-squash-racket,,,,Artengo Squash 840 P Squash Racket,,,
"
        Item Code - LYSN10634
          ,

       ",,http://www.liveyoursport.com/products/wilson-n-power-yl-r-senior-squash-racket,,,,Wilson N Power Yl (R) Senior Squash Racket,,,
"
        Item Code - LYSN7765
          ,

       ",,http://www.liveyoursport.com/products/head-nano-squash-racquet-ti-tornado,,,,Head Nano Squash Racquet Ti Tornado,,,
"
        Item Code - LYSN632
          ,

       ",,http://www.liveyoursport.com/products/wilson-ripper-comp-squash-racket--2,,,,Wilson Ripper Comp Squash Racket,,,
"
        Item Code - LYSN1144
          ,

       ",,http://www.liveyoursport.com/products/head-aft-supreme-squash-racket-strung,,,,Head Aft Supreme Squash Racket (Strung),,,
"
        Item Code - LYSN7770
          ,

       ",,http://www.liveyoursport.com/products/prince-strom-squash-racquet,,,,Prince Strom Squash Racquet,,,
"
        Item Code - LYSN1146
          ,

       ",,http://www.liveyoursport.com/products/prince-titanium-force-storm-squash-racket,,,,Prince Titanium Force Storm Squash Racket,,,
"
        Item Code - LYSN1832
          ,

       ",,http://www.liveyoursport.com/products/head-130-ct-squash-racket--2,,,,Head 130 Ct Squash Racket,,,
"
        Item Code - LYSN7768
          ,

       ",,http://www.liveyoursport.com/products/prince-pro-squash-racquet-3-sp,,,,Prince Pro Squash Racquet 3 Sp,,,
"
        Item Code - DECA1041065
          ,

       ",,http://www.liveyoursport.com/products/artengo-700-p-squash-racket,,,,Artengo 700 P Squash Racket,,,
"
        Item Code - DECA1041066
          ,

       ",,http://www.liveyoursport.com/products/artengo-720-p-squash-racket,,,,Artengo 720 P Squash Racket,,,
"
        Item Code - 1000041
          ,

       ",,http://www.liveyoursport.com/products/stag-pro-9903-squash-racket,,,,Stag Pro 9903 Squash Racket,,,
"
        Item Code - LYSL1914
          ,

       ",,http://www.liveyoursport.com/products/wilson-k-blade-fx-squash-racket,,,,Wilson K Blade Fx Squash Racket,,,
"
        Item Code - 1000049
          ,

       ",,http://www.liveyoursport.com/products/tecnifibre-carboflex-130-textalium-squash-racket,,,,Tecnifibre Carboflex 130 Textalium Squash Racket,,,
"
        Item Code - 1000029
          ,

       ",,http://www.liveyoursport.com/products/head-liquidmetal-120-squash-racket,,,,Head Liquidmetal 120 Squash Racket,,,
"
        Item Code - 1000019
          ,

       ",,http://www.liveyoursport.com/products/head-neon-130-squash-racket,,,,Head Neon 130 Squash Racket,,,
"
        Item Code - DECA2120136
          ,

       ",,http://www.liveyoursport.com/products/artengo-head-nano-ti-junior-squash-racket,,,,Artengo Head Nano Ti Junior Squash Racket,,,
"
        Item Code - 1000047
          ,

       ",,http://www.liveyoursport.com/products/karakal-tec-gel-120-squash-racket,,,,Karakal Tec Gel 120 Squash Racket,,,
"
        Item Code - 1000033
          ,

       ",,http://www.liveyoursport.com/products/dunlop-venom-110-squash-racket,,,,Dunlop Venom 110 Squash Racket,,,
"
        Item Code - DECA1560580
          ,

       ",,http://www.liveyoursport.com/products/artengo-sr-720-squash-racket,,,,Artengo Sr 720 Squash Racket,,,
"
        Item Code - 1000043
          ,

       ",,http://www.liveyoursport.com/products/stag-pro-9901-squash-racket,,,,Stag Pro 9901 Squash Racket,,,
"
        Item Code - DECA1556318
          ,

       ",,http://www.liveyoursport.com/products/artengo-sr-820-p-squash-racket,,,,Artengo Sr 820 P Squash Racket,,,
"
        Item Code - DECA1278143
          ,

       ",,http://www.liveyoursport.com/products/artengo-900-squash-squash-racket,,,,Artengo 900 Squash Squash Racket,,,
