SKU,Description,CP,SP,productname,Brand,Size,imgurl,
413068-O002568-044,"
							A sandal designed for milder conditions; it still has the rugged durability that you expect from Hi-Tec.
PU upper with a neoprene lining.

Features:

Close-toe for added protection
Lace with toggle for adjustability
Rubber outsole for extra gripMaterialRubber Synthetic Material 						",5999,7018.83,HI-TEC Shore Ladies Sandal,HI-TEC,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2014/m02/413068/31283334-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
416079-1001474-DZGR,"
							Part of the Water series; Teva defined this category when they first launched, with amphibious water shoes with better performance and updated style.

Spider Rubber is a rubber compound to offer exceptional grip. Spider Original is ideal for offering grip whenever it gets wet.

A soft Shoc Pad in the heel ensures serious shock absorption.

Features:

Nylon shank keeps foot stable and in control
Extra padding around the ankle for protection
Webbing upper
Microban zinc-based anti-microbial treatmentMaterialSynthetic 						",6449,7545.33,TEVA Terra Fi Lite Ladies Sandal,TEVA,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2014/m03/416079/69782593-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
344316-1001474-DZRO,"
							The Teva Terra Fi Lite Men's Sandal is a lightweight sandal features all the mondo performance details of its iconic sport-sandal forebears in a leaner, lower profile. Three-point strap adjustment fine tunes the fit and provides optimum support off-road or off-shore.

T.I.D.E. GRIP

A nylon shank keeps the foot stable and in control.

Spider Original rubber is made to grip like crazy in wet environments.

T.I.D.E. HYDRO

Open toe construction doesn't allow water to pool.

T.I.D.E. COMFORT

Hook and loop strap lets you skip the laces.

Multiple points of adjustment allow for the perfect fit.

Microban zinc-based anti-microbial treatment keeps the stink down.

Webbing upper.MaterialRubber Synthetic Material 						",6449,7545.33,TEVA Terra Fi Lite Ladies Sandal,TEVA,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2013/m02/344316/81465950-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
406479-13700-CCHP,"
							Fuse technology with fashion in the Skechers GOsleek shoe. The perfect combination of classic styling, comfort and award winning innovations. Slip on sporty sneaker design.

Details:

Smooth faux leather upper
Mesh fabric panels for cooling effect
EZfit stretch laced slip on sporty casual sneaker design
Stitching accents
Stabilising toe and heel overlays
Side S logo
Metallic fabric overlay side stripe design
EZfit stretch laced front panel for easy slip on comfortable fit
Padded collar
Soft fabric shoe lining
Cushioned removable comfort insole
Anti-microbial insole wicks away moisture
Proprietary lightweight injection molded compound midsole with memory retention
Improved fashionable sleek design midsole
Independent circular sensors on sole offers flexibility for a more responsive experienceMaterialRubber Synthetic 						",6499,7603.83,SKECHERS GOsleek Ladies Shoes,SKECHERS,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2014/m01/406479/19014014-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
316702-O001859-43,"
							Backpacking boots that deliver outstanding performance, couple with fantastic design. With innovative technologies, these look good and perform even better.

Dri-Tec is a waterproof, breathable membrane made in a bootie construction. It offers exceptional waterproofing, excellent vapour transmission and high mechanical resistance to maximise performance in the wettest environments.


Waterproof leather upper
Soft, padded collar for extra comfort
Rustproof brass hardware
Removable contoured sockliner
Durable carbon rubber MDT hiking outsoleMaterialRubber Brass Leather 						",6499,7603.83,HI-TEC Ottawa WP Ladies Hiking Boot,HI-TEC,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2012/m10/316702/40588309-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
244618-O001426-032,"
							A boot that is easy and comfortable to wear, provides warmth and insulation and provides protection and traction in cold, wet and slippery conditions.

The snowproof and waterproof synthetic upper is designed specifically to put up with cold, wet winter conditions. There is a removable EVA sockliner for additional cushioning and an MDT carbon rubber outsole that helps aid the traction when conditions are slippery underfoot.

Features Thermo-Dri which is a winter boot technology that integrates Thinsulate insulation and seam sealed waterproofing with a cushioned EVA midsole, active flex points and a four layer polymer material in the heel and toe. All this results in an insulated, waterproof that still manages to be flexible and lightweight.

The Thinsulate insulation, made up micro-fibres that are ten times smaller than other synthetic insulations, traps insulating air and reflects them back onto the body and its own radiant heat.MaterialTextile 100%						",6899,8071.83,HI-TEC Ladies New Moon 200 Winter Boots,HI-TEC,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2011/m09/244618/69827112-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
244610-O001426-031,"
							A boot that is easy and comfortable to wear, provides warmth and insulation and provides protection and traction in cold, wet and slippery conditions.

The snowproof and waterproof synthetic upper is designed specifically to put up with cold, wet winter conditions. There is a removable EVA sockliner for additional cushioning and an MDT carbon rubber outsole that helps aid the traction when conditions are slippery underfoot.

Features Thermo-Dri which is a winter boot technology that integrates Thinsulate insulation and seam sealed waterproofing with a cushioned EVA midsole, active flex points and a four layer polymer material in the heel and toe. All this results in an insulated, waterproof that still manages to be flexible and lightweight.

The Thinsulate insulation, made up micro-fibres that are ten times smaller than other synthetic insulations, traps insulating air and reflects them back onto the body and its own radiant heat.MaterialTextile 100%						",6899,8071.83,HI-TEC Ladies New Moon 200 Winter Boots,HI-TEC,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2011/m09/244610/57065007-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
416601-J24580,"
							Fluid in fit and made for fluidly moving in and out of water, this hydrophilic hiker drains off water, dries quickly and delivers athletic agility.

Aegis uses polymer spikes that rupture the cell walls of odour-producing microbes that stop odour in its tracks. Unlike chemicals that can wear down or produce stronger bacteria, Aegis never wears out and maintains performance even after repeated washings.

Specifically tuned to match your activities, the M-Select GRIP outsole roots itself in performance designs and materials to deliver durable, highly slip-resistant traction on wet and dry ground, and over mixed terrain, releasing dirt and debris with its specialised lugs.

Features:

Synthetic leather upper
Microfibre lining
Dual density EVA anatomical footbed treated with Aegis
Merrell In-Board Compression Moulded EVA footframe provides cushioning
Merrell air cushion in the heel absorbs shock and adds stability
Flexible forefoot shock absorption pad
2.5mm sole lug depth
Water-friendlyMaterialRubber Synthetic Material 						",6899,8071.83,MERRELL Enoki Convertible Ladies Sandal,MERRELL,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2014/m03/416601/94225001-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
416676-J57522,"
							Outdoor and sport-inspired performance because life never stops moving.

Specifically tuned to match your activities, the M-Select GRIP outsole roots itself in performance designs and materials to deliver durable, highly slip-resistant traction on wet and dry ground, and over mixed terrain, releasing dirt and debris with its specialised lugs.

Long-lasting M-Select FRESH naturally eliminates sweat and its odour-causing bacteria with reactive, friendly microbes that break down perspiration on contact with natural enzymes.

Features:

Nubuck and mesh upper
Breathable mesh lining
Moulded nylon arch shank
Merrell air cushion in the heel absorbs shock and adds stability
QForm Comfort midsole provides female-specific stride-sequenced cushioningMaterialRubber Nubuk 						",6899,8071.83,MERRELL Mimosa Mace Ladies Sandal,MERRELL,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2014/m03/416676/62754305-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
416426-1002717-RED,"
							The Teva Rosa Ladies Shoe is great on the trail but designed for the water. This is a truly amphibious shoe that uses spider rubber for its grip and a Shocpad to protect your heel from impacts.

T.I.D.E. GRIP

Spider Original rubber outsole for uncompromised grip in wet environments

T.I.D.E. HYDRO

Multiple openings in the upper allow water to drain feely
T.I.D.E COMFORT

Hook and loop instep adjustment strap

Durable pull cord for one pull adjustment

Microban zinc based anti-microbial protection

Compression moulded EVA midsole

Shoc Pad in the heel for shock absorption.MaterialSynthetic 						",6899,8071.83,TEVA Rosa Ladies Shoe,TEVA,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2014/m03/416426/57595235-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
418838-10108449,"
							The light weight Whisper sandal from KEEN can manage any water-filled day. The quick draw elastic cord lacing system adjusts to a comfortable and secure fit. The washable polyester upper makes cleaning simple. The foot-cushioning EVA moulded footbed provides comfort on the go.

Features:

Compression molded EVA midsole
Hydrophobic mesh lining
Metatomical EVA footbed
Non-marking rubber outsole
Secure fit lace capture system
Secure Metatomical strap design
Washable polyester webbing upper
Female specific fitMaterialRubber Synthetic 						",7349,8598.33,KEEN Whisper Ladies Sandal,KEEN,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2014/m03/418838/25079494-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
416658-J62210,"
							Outdoor and sport-inspired performance because life never stops moving.

Specifically tuned to match your activities, the M-Select GRIP outsole roots itself in performance designs and materials to deliver durable, highly slip-resistant traction on wet and dry ground, and over mixed terrain, releasing dirt and debris with its specialised lugs.

Long-lasting M-Select FRESH naturally eliminates sweat and its odour-causing bacteria with reactive, friendly microbes that break down perspiration on contact with natural enzymes.

Features:

Nubuck leather and nylon webbing
Breathable mesh lining
Microfibre wrapped footbed that is soft to the touch
Moulded nylon arch shank
Merrell air cushion in the heel absorbs shock and adds stability
QForm Comfort midsole provides female-specific stride-sequenced cushioningMaterialRubber Nubuck Leather 						",7349,8598.33,MERRELL Jacardia Ladies Sandal,MERRELL,"UK4,UK5,UK6,UK7,UK8",http://products.activinstinct.com/y2014/m03/416658/92787222-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
