SKU,Description,CP,SP,productname,Brand,Size,imgurl,
286352-AL36WNVIB,"
							Altura produce Night Vision technical bikewear to provide high visibility all year round, no matter what standard you cycle at.

Made from waterproof and breathable fabric, these trousers feature plenty of reflective trim and a variety of innovative features. The trousers are waterproof, breathable and durable with critically positioned highly reflective trim to keep you visible in the dark and low light conditions.

Made in a cycle specific multi panel cut, the trousers feature three stage adjustable leg length and an easy entry zipped lower leg.MaterialNylon 						",6899,8071.83,ALTURA Ladies Night Vision Waterproof Overtrousers,ALTURA,10;12;14;16;18,http://products.activinstinct.com/y2012/m04/286352/71954559-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
348044-AVCB,"
							The ORCA CORE range is the most extensive range of apparel in triathlon. It offers a performance garment for every type of triathlete. Whether you are training or racing, do it in confidence with Orca Core.

Features:

Tri-Style microfleece chamois for quick-dry comfort
Rear pockets
Twin needle elastic leg opening
21cm inseam
Flat lock top stitch for comfort and stretch
Elastic waistband with internal draw cord
Silicone label for less irritationMaterialSynthetic Material 						",5499,6433.83,ORCA Ladies Core Tri Pant,ORCA,10;14;16;Black;Black/Blue;Black/Pink,http://products.activinstinct.com/y2013/m03/348044/98750610-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
204494-737081,"
							The Zoggs Torquay Legsuit is a superb addition to the Zoggs Swimshapes range for 2011. Flatter, enhance, support - the great features of Zogg's Swimshapes swimwear. Making you look and feel great in the pool, whatever your shape.

Offering chlorine resistance up to 750 hours in the pool and designed with a heavier fabric offering superb shape retention, providing superb comfort.

The incorporated shelf bra offers a flattering, supportive fit.

47% PBT/53% PolyesterMaterialPolyester 53%PBT 47%						",4099,4795.83,ZOGGS Torquay Ladies Legsuit ,ZOGGS,12;14,http://products.activinstinct.com/y2010/m12/204494/84395522-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
380029-L32874100,"
							EXO technology calf supports that improve performance and recovery by supporting muscles and increasing blood flow.


S LAB
Press Release
EXO SENSIFIT STABILITY
Reflective Branding
ClimaUV 50+: provides protection against UVA &amp; UVB to protect skin from the sun. The measures follow the AS/NZS 4399 norm (the strictest international norm).
LYCRA SPORT: Fabric is engineered specifically for sporting activities, which require a combination of light weight, breathability, muscle support and freedom of movement.
actiLITE E jersey
Next to skin fit						",5599,6550.83,SALOMON Men's EXO Calf Supports,SALOMON,3;4;5,http://products.activinstinct.com/y2013/m09/380029/64598901-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
342350-600105,"
							Part of the Aqua Sphere performance range, this provides athletes and endurance swimmers with fantastic training wear that has been engineered specifically. It features patented technologies and technique enhancing features to deliver the highest quality.

This features Energize Compression to protect the core muscles and improve performance. It utilises Dynamix high compression textile and offers active recovery during the swim, which can then help in the bike and run sections. Swimming is a natural form of recovery as it soothes and reduces muscle tissue inflammation, and with the addition of the compression it limits core muscle vibrations and improves efficiency through a more streamlined body.MaterialNeoprene 						",12749,14916.33,AQUA SPHERE Ladies SpeedSuit,AQUA,30in;32in;34in;36in,http://products.activinstinct.com/y2013/m02/342350/83972677-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
398541-4000140 / 4000141,"
							Made from Aqualast fabric for a perfect shape and fit. This fabric is 100% chlorine and UV resistant and allows absolute freedom of movement. Exceptional elasticity, along with fantastic shape retention, means greater comfort and support. It is easy to look after too, quick-drying and at least 600 pool hours of durability.MaterialAqualast Fabric 						",3499,4093.83,ZOGGS Tribal Power Men's Hip Racer,ZOGGS,30in;32in;34in;36in;38in,http://products.activinstinct.com/y2013/m12/398541/89080486-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
429551-SM10001153,"
							Swimming acts as a natural form of active recovery as it helps to soothe and reduce muscle tissue inflammation. The Energize compression training suits were designed to protect the core muscles, enhancing this active recovery. Dynamix compression textile protect the muscles by reducing vibrations and keeping the core muscles fresh for the bike and run.


Comfortable Silicone leg grips prevent ride-up
Flat seams reduce drag and improve swimming efficiency
Anatomical shape for perfect body contour and comfort
Meets Fina standards
Water Repellent
Full inner brief lining offers support
Elastic waistband with drawstringMaterialSynthetic 						",6449,7545.33,AQUA SPHERE Energize Training Men's Short,AQUA,30in;32in;34in;36in;38in,http://products.activinstinct.com/y2014/m05/429551/82580882-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
342344-600104,"
							Part of the Aqua Sphere performance range, this provides athletes and endurance swimmers with fantastic training wear that has been engineered specifically. It features patented technologies and technique enhancing features to deliver the highest quality.

This features Energize Compression to protect the core muscles and improve performance. It utilises Dynamix high compression textile and offers active recovery during the swim, which can then help in the bike and run sections. Swimming is a natural form of recovery as it soothes and reduces muscle tissue inflammation, and with the addition of the compression it limits core muscle vibrations and improves efficiency through a more streamlined body.MaterialNeoprene 						",8900,10413,AQUA SPHERE Men's SpeedSuit,AQUA,30in;32in;34in;36in;38in,http://products.activinstinct.com/y2013/m02/342344/70407387-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
429557-SW08101023,"
							Swimming acts as a natural form of active recovery as it helps to soothe and reduce muscle tissue inflammation. The Energize compression training suits were designed to protect the core muscles, enhancing this active recovery.


Comfortable Silicone leg grips prevent ride-up
Flat seams reduce drag and improve swimming efficiency
Anatomical shape for perfect body contour and comfort
Meets Fina standards
Water Repellent
Open back design improves feel of the water and maximizes freedom of movement*MaterialSilicon 						",9149,10704.33,AQUA SPHERE Energize Training Ladies Suit,AQUA,30in;32in;34in;36in;38in,http://products.activinstinct.com/y2014/m05/429557/97976513-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
429563-SM10201303,"
							Compressing the core muscles during the swim portion of a triathlon saves energy by streamlining the body and reducing drag. In addition, strategically placed panels in conjunction with the Dynamix compression textile protect the muscles by reducing vibrations and keeping the core muscles fresh for the bike and run.


Designed to be worn over your tri kit for non-wetsuit races
Streamlined fit
Shaped side panels target specific core muscles while maximizing flexibility and comfort
Long back zip with leash
Comfortable Silicone leg grips prevent ride-up
Flat seams reduce drag
Water Repellent
Ironman race legalMaterialSynthetic 						",12749,14916.33,AQUA SPHERE Energize Men's Speedsuit,AQUA,30in;32in;34in;36in;38in,http://products.activinstinct.com/y2014/m05/429563/45290119-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
429581-SW08301023,"
							Compressing the core muscles during the swim portion of a triathlon saves energy by streamlining the body and reducing drag. In addition, strategically placed panels in conjunction with the Dynamix compression textile protect the muscles by reducing vibrations and keeping the core muscles fresh for the bike and run.


Designed to be worn over your tri kit for non-wetsuit races
Streamlined fit
Shaped side panels target specific core muscles while maximizing flexibility and comfort
Long back zip with leash
Comfortable Silicone leg grips prevent ride-up
Flat seams reduce drag
Water Repellent
Ironman race legalMaterialSilicon 						",13649,15969.33,AQUA SPHERE Energize Ladies Tri Suit,AQUA,30in;32in;34in;36in;38in,http://products.activinstinct.com/y2014/m05/429581/23671967-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
429575-SM10301303,"
							The Energize Compression TriSuit incorporates the properties of the SpeedSuit, which is designed to maximize speed and efficiency during the swim, and is designed to carry you through the bike and run. Designed specifically for Sprint and Olympic distance triathlons, the anatomically shaped panels target specific core muscles and offers a comfortable, contoured fit.

Comfortable silicone leg grips prevent ride-up
Zipped back pocket for easy storage and access to nutrition
Bioactive Fleece Chamois
Water repellent
Antibacterial
Comfort ? bike
Discreet ? runMaterialSilicon 						",13649,15969.33,AQUA SPHERE Energize Men's Tri Suit,AQUA,30in;32in;34in;36in;38in,http://products.activinstinct.com/y2014/m05/429575/33536800-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
429544-SM0950130,"
							The Aqua Sphere Sonar Men's Jammer is perfect for training with an eye catching sonar motif on the side and a comfortable, practical design.

Features Aqua Infinity fabric with the main advantages being a particularly high chlorine resistance and quick-drying making it as practical as possible. As well as this, it offers a good amount of stretch, breathability and UV protection.

Features:

47cm Leg
Fabric: PBT 47%, 53% polyesterMaterialPBT 47%Polyester Fabric 53%						",4199,4912.83,AQUA SPHERE Sonar Men's Jammer,AQUA,30in;32in;34in;36in;38in;40in,http://products.activinstinct.com/y2014/m05/429544/72821182-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
429530-SW0770130,"
							This Lazer suit is an Aqua Infinity swimsuit, and as a result, has a good balance of all the features necessary for casual and regular swimming.

The main advantages to this suit is that it has a particularly high chlorine resistance and is quick-drying, making it as practical as possible. As well as this, it offers a good amount of stretch, breathability and UV protection.

Features:

Cross back design
Medium Leg
Fabric: PBT 47%, 53% polyesterMaterialPBT 47%Polyester Fabric 53%						",5099,5965.83,AQUA SPHERE Lazer Ladies Swimsuit,AQUA,30in;32in;34in;36in;38in;40in,http://products.activinstinct.com/y2014/m05/429530/70436475-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
429431-SW0190106 / SW0190140 / SW0191221,"
							The Aqua Sphere Lima Ladies Swimsuit features a design that provides improved fit and function with a touch of fashion. This swimsuit is part of Aqua Sphere's Active Fitness range and provides a design that includes bust support for the perfect fit.

Features a construction from AquaFit fabric for the ultimate in comfort. The fabric includes UVA UVB protection, breathability, and quick drying properties to ensure that you have everything you need in a swimsuit.

Features:

Round Back
Medium Leg
80% Polyamide, 20% ElastaneMaterialPolyamide Nylon 80%Eleastane 20%						",3849,4503.33,AQUA SPHERE Lima Ladies Swimsuit,AQUA,30in;32in;34in;36in;38in;40in;42in;Grey/Pink;Black/Blue;Black/Red,http://products.activinstinct.com/y2014/m05/429431/77640137-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
